,IS_TENT,GENDER,AGE,MARITAL_STATUS,PROFESSION
48797,False,M,57,Unspecified,Other
48798,False,M,57,Unspecified,Other
48799,False,M,57,Unspecified,Other
48800,False,F,29,Single,Retail
48801,False,M,31,Married,Other
48802,False,F,49,Married,Hospitality
48803,False,F,49,Married,Hospitality
48804,True,M,23,Single,Trades
48805,False,M,23,Single,Trades
48806,False,F,27,Single,Student
48807,False,M,20,Single,Student
48808,False,M,20,Single,Student
48809,False,M,25,Single,Sales
48810,False,M,21,Unspecified,Other
48811,False,M,21,Unspecified,Other
48812,False,M,30,Married,Trades
48813,False,F,49,Married,Other
48814,False,F,24,Single,Professional
48815,True,M,43,Married,Trades
48816,False,M,43,Married,Trades
48817,False,F,55,Married,Retired
48818,False,F,55,Married,Retired
48819,False,M,18,Single,Student
48820,False,F,31,Single,Professional
48821,False,F,37,Married,Sales
48822,True,F,28,Single,Student
48823,False,F,28,Single,Student
48824,False,F,30,Married,Other
48825,False,F,30,Married,Other
48826,False,M,27,Married,Sales
48827,False,M,27,Married,Sales
48828,False,F,20,Single,Other
48829,False,M,41,Married,Trades
48830,True,M,19,Single,Trades
48831,False,M,19,Single,Trades
48832,False,F,49,Married,Sales
48833,False,F,43,Married,Other
48834,False,M,34,Married,Professional
48835,False,M,34,Married,Professional
48836,False,M,34,Married,Professional
48837,True,F,26,Married,Retail
48838,False,F,26,Married,Retail
48839,False,M,59,Married,Other
48840,False,M,59,Married,Other
48841,False,M,59,Married,Other
48842,True,F,20,Single,Other
48843,False,F,20,Single,Other
48844,False,M,36,Married,Other
48845,False,F,48,Married,Sales
48846,False,F,40,Married,Other
48847,False,M,42,Married,Trades
48848,False,F,63,Married,Other
48849,False,F,28,Married,Other
48850,False,F,24,Single,Retail
48851,False,M,43,Married,Professional
48852,False,M,43,Married,Professional
48853,False,M,38,Married,Other
48854,False,M,38,Married,Other
48855,False,M,38,Married,Other
48856,False,F,25,Married,Other
48857,False,M,51,Married,Professional
48858,False,M,51,Married,Professional
48859,False,M,51,Married,Professional
48860,False,F,29,Single,Other
48861,False,M,32,Married,Executive
48862,False,F,42,Married,Retail
48863,False,F,48,Married,Professional
48864,False,M,25,Single,Other
48865,False,F,43,Unspecified,Sales
48866,False,M,46,Married,Retired
48867,False,M,46,Married,Retired
48868,False,M,46,Married,Retired
48869,False,M,46,Married,Retired
48870,False,F,62,Married,Other
48871,True,M,22,Single,Other
48872,False,M,22,Single,Other
48873,False,F,32,Single,Professional
48874,False,M,27,Single,Sales
48875,False,F,47,Married,Retired
48876,False,M,30,Married,Sales
48877,False,M,30,Married,Sales
48878,False,F,19,Single,Other
48879,False,F,20,Single,Sales
48880,False,M,36,Married,Professional
48881,False,M,29,Single,Trades
48882,False,F,57,Married,Other
48883,False,F,57,Married,Other
48884,False,F,28,Single,Other
48885,False,F,31,Single,Professional
48886,False,F,26,Single,Student
48887,False,M,21,Single,Sales
48888,False,F,29,Single,Student
48889,False,F,29,Single,Student
48890,False,M,23,Single,Student
48891,False,M,41,Married,Other
48892,False,M,41,Married,Other
48893,False,F,39,Unspecified,Hospitality
48894,False,F,39,Unspecified,Hospitality
48895,False,M,40,Married,Sales
48896,False,M,40,Married,Sales
48897,True,F,37,Married,Executive
48898,False,F,37,Married,Executive
48899,False,M,31,Married,Professional
48900,False,M,19,Single,Student
48901,True,M,20,Single,Professional
48902,False,F,66,Married,Retired
48903,False,F,47,Married,Executive
48904,False,F,27,Single,Other
48905,False,M,33,Single,Professional
48906,False,M,33,Single,Professional
48907,False,F,26,Single,Other
48908,False,F,42,Married,Other
48909,False,F,42,Married,Other
48910,False,F,25,Single,Other
48911,False,F,39,Married,Other
48912,False,F,39,Married,Other
48913,True,F,39,Single,Retail
48914,False,F,39,Single,Retail
48915,False,F,39,Single,Retail
48916,True,M,27,Single,Sales
48917,False,F,19,Single,Professional
48918,False,F,19,Single,Professional
48919,False,F,22,Single,Student
48920,False,F,39,Married,Other
48921,False,F,39,Married,Other
48922,False,F,23,Single,Retail
48923,False,M,25,Married,Professional
48924,False,F,29,Single,Other
48925,False,M,43,Married,Sales
48926,False,M,36,Single,Other
48927,False,M,36,Single,Other
48928,False,M,36,Single,Other
48929,False,M,35,Single,Executive
48930,False,F,19,Single,Student
48931,False,F,19,Single,Student
48932,False,F,25,Single,Sales
48933,False,M,38,Married,Other
48934,False,M,38,Married,Other
48935,False,F,20,Single,Other
48936,False,M,39,Single,Professional
48937,False,M,39,Single,Professional
48938,False,F,23,Married,Other
48939,False,F,38,Married,Other
48940,False,M,38,Single,Executive
48941,False,M,38,Single,Executive
48942,False,M,38,Single,Executive
48943,False,M,38,Married,Other
48944,False,F,42,Unspecified,Hospitality
48945,False,F,24,Married,Retail
48946,False,F,44,Married,Hospitality
48947,False,F,44,Married,Hospitality
48948,False,F,44,Married,Hospitality
48949,False,M,41,Married,Trades
48950,False,M,41,Married,Trades
48951,False,M,41,Married,Trades
48952,False,M,41,Married,Trades
48953,False,F,25,Married,Sales
48954,False,M,54,Married,Professional
48955,False,M,51,Married,Retired
48956,False,M,51,Married,Retired
48957,False,F,31,Married,Other
48958,False,F,25,Married,Other
48959,True,M,20,Single,Other
48960,False,M,20,Single,Other
48961,False,F,37,Unspecified,Other
48962,False,F,37,Unspecified,Other
48963,False,F,29,Single,Retail
48964,False,M,40,Unspecified,Other
48965,False,M,40,Unspecified,Other
48966,False,F,33,Married,Other
48967,False,F,49,Married,Executive
48968,False,F,49,Married,Executive
48969,False,F,49,Married,Executive
48970,False,M,21,Single,Trades
48971,False,M,21,Single,Trades
48972,True,F,49,Married,Hospitality
48973,False,F,49,Married,Hospitality
48974,False,M,30,Single,Other
48975,False,M,20,Single,Sales
48976,False,M,24,Single,Retail
48977,False,M,24,Single,Retail
48978,False,M,30,Single,Other
48979,True,M,33,Single,Trades
48980,False,M,33,Single,Trades
48981,True,M,25,Single,Sales
48982,False,F,36,Unspecified,Professional
48983,False,F,36,Unspecified,Professional
48984,False,F,28,Single,Other
48985,True,F,44,Married,Other
48986,False,M,43,Single,Sales
48987,False,M,33,Married,Professional
48988,False,M,42,Married,Executive
48989,False,M,26,Single,Other
48990,False,M,18,Single,Student
48991,False,F,29,Single,Retail
48992,False,M,43,Married,Sales
48993,False,M,36,Married,Other
48994,False,M,36,Married,Other
48995,False,M,43,Married,Other
48996,False,F,28,Single,Professional
48997,False,F,29,Single,Other
48998,False,M,41,Single,Executive
48999,False,M,41,Single,Executive
49000,False,M,41,Single,Executive
49001,True,M,36,Married,Sales
49002,False,M,36,Married,Sales
49003,False,M,36,Married,Sales
49004,False,M,52,Married,Professional
49005,False,M,52,Married,Professional
49006,False,M,24,Single,Sales
49007,False,M,24,Single,Sales
49008,False,M,49,Unspecified,Trades
49009,False,M,49,Unspecified,Trades
49010,True,F,34,Married,Other
49011,False,F,34,Married,Other
49012,False,F,34,Married,Other
49013,True,F,22,Single,Hospitality
49014,True,M,24,Single,Trades
49015,False,F,49,Married,Professional
49016,False,M,24,Single,Student
49017,False,M,24,Single,Student
49018,False,M,37,Married,Sales
49019,False,F,25,Married,Executive
49020,False,F,34,Married,Hospitality
49021,True,M,42,Married,Trades
49022,False,M,34,Married,Other
49023,False,M,41,Married,Trades
49024,True,M,32,Married,Sales
49025,True,M,25,Married,Other
49026,False,M,25,Married,Other
49027,True,M,23,Single,Other
49028,False,F,37,Married,Other
49029,False,F,46,Unspecified,Hospitality
49030,False,F,46,Unspecified,Hospitality
49031,False,F,46,Unspecified,Hospitality
49032,False,F,46,Unspecified,Hospitality
49033,False,F,46,Unspecified,Hospitality
49034,False,F,46,Unspecified,Hospitality
49035,False,F,34,Single,Other
49036,False,M,21,Single,Sales
49037,False,M,37,Unspecified,Sales
49038,False,F,27,Single,Other
49039,False,M,20,Single,Professional
49040,False,F,55,Married,Other
49041,False,M,42,Married,Sales
49042,False,M,40,Married,Other
49043,False,F,34,Married,Other
49044,False,F,34,Married,Other
49045,False,F,34,Married,Other
49046,False,M,27,Single,Other
49047,False,M,27,Single,Other
49048,False,F,62,Married,Retired
49049,True,M,24,Single,Trades
49050,False,M,24,Single,Trades
49051,False,M,29,Married,Other
49052,False,F,26,Single,Professional
49053,False,F,34,Married,Executive
49054,False,M,28,Married,Sales
49055,False,M,28,Married,Sales
49056,False,F,20,Married,Retail
49057,False,F,41,Unspecified,Hospitality
49058,False,M,22,Single,Sales
49059,False,M,42,Single,Other
49060,False,M,44,Married,Other
49061,False,M,32,Married,Trades
49062,False,M,32,Married,Trades
49063,False,F,51,Married,Other
49064,True,M,32,Single,Executive
49065,False,M,44,Married,Other
49066,False,F,42,Married,Other
49067,True,M,38,Married,Executive
49068,False,M,38,Married,Executive
49069,False,M,26,Single,Other
49070,False,M,39,Single,Executive
49071,False,M,39,Single,Executive
49072,False,M,39,Single,Executive
49073,False,M,39,Single,Executive
49074,False,M,40,Single,Sales
49075,False,M,40,Single,Sales
49076,False,M,43,Single,Other
49077,True,M,42,Married,Sales
49078,False,M,42,Married,Sales
49079,False,M,43,Married,Trades
49080,False,F,47,Married,Sales
49081,False,M,28,Single,Sales
49082,False,F,27,Single,Professional
49083,False,F,29,Single,Other
49084,False,F,41,Married,Other
49085,False,F,41,Married,Other
49086,False,F,54,Married,Other
49087,True,F,33,Married,Other
49088,False,M,28,Single,Other
49089,False,M,28,Single,Other
49090,False,F,31,Married,Hospitality
49091,False,M,34,Married,Other
49092,False,M,34,Married,Other
49093,True,F,42,Married,Other
49094,False,F,42,Married,Other
49095,False,F,42,Married,Other
49096,False,M,19,Single,Retail
49097,False,M,19,Single,Retail
49098,False,M,19,Single,Retail
49099,False,M,19,Single,Retail
49100,False,F,22,Single,Other
49101,False,F,31,Married,Executive
49102,False,F,31,Married,Executive
49103,False,F,31,Married,Executive
49104,False,F,31,Married,Executive
49105,False,F,55,Married,Other
49106,False,M,48,Married,Other
49107,False,M,48,Married,Other
49108,True,M,29,Single,Other
49109,False,M,29,Single,Other
49110,False,F,29,Married,Executive
49111,False,F,26,Single,Retail
49112,True,M,23,Single,Sales
49113,False,F,29,Single,Professional
49114,False,F,29,Single,Professional
49115,False,M,25,Single,Retail
49116,False,F,61,Married,Other
49117,True,F,49,Married,Hospitality
49118,False,F,49,Married,Hospitality
49119,False,M,38,Married,Other
49120,False,M,38,Married,Other
49121,False,M,38,Married,Other
49122,False,F,33,Married,Executive
49123,False,M,39,Single,Professional
49124,False,M,39,Single,Professional
49125,False,M,39,Single,Professional
49126,False,M,39,Single,Professional
49127,True,M,36,Married,Executive
49128,False,F,33,Married,Other
49129,False,F,33,Married,Other
49130,False,F,21,Single,Other
49131,False,F,49,Married,Retired
49132,False,M,34,Married,Other
49133,False,F,36,Married,Sales
49134,False,F,23,Single,Sales
49135,False,F,43,Married,Other
49136,False,F,33,Married,Executive
49137,False,F,33,Married,Executive
49138,False,F,33,Married,Executive
49139,False,M,43,Married,Other
49140,False,M,43,Married,Other
49141,False,M,40,Married,Other
49142,False,F,19,Single,Professional
49143,False,M,21,Single,Other
49144,False,M,21,Single,Other
49145,False,M,21,Single,Other
49146,True,M,31,Single,Student
49147,False,M,23,Single,Other
49148,False,M,28,Single,Sales
49149,False,M,28,Single,Sales
49150,False,M,28,Single,Sales
49151,False,F,29,Single,Professional
49152,False,F,20,Single,Retail
49153,True,M,38,Married,Executive
49154,True,M,38,Married,Executive
49155,False,M,23,Single,Student
49156,False,F,45,Unspecified,Hospitality
49157,False,F,45,Unspecified,Hospitality
49158,False,F,32,Single,Professional
49159,False,F,65,Married,Retired
49160,False,M,30,Married,Sales
49161,False,F,40,Unspecified,Sales
49162,False,M,24,Single,Retail
49163,False,M,24,Single,Retail
49164,False,F,45,Married,Other
49165,False,F,45,Married,Other
49166,False,F,43,Married,Other
49167,False,F,43,Married,Other
49168,True,M,25,Single,Executive
49169,False,M,25,Single,Executive
49170,False,M,26,Married,Other
49171,False,M,38,Married,Executive
49172,False,M,38,Married,Executive
49173,True,M,19,Single,Other
49174,False,M,19,Single,Other
49175,False,F,21,Single,Other
49176,False,M,37,Married,Sales
49177,False,M,37,Married,Sales
49178,False,F,43,Married,Retired
49179,False,F,20,Single,Other
49180,False,F,20,Single,Other
49181,False,F,20,Single,Other
49182,False,M,36,Married,Professional
49183,False,M,22,Single,Student
49184,False,F,51,Married,Other
49185,False,M,34,Married,Other
49186,False,M,34,Married,Other
49187,False,M,37,Married,Sales
49188,False,M,37,Married,Sales
49189,False,F,25,Single,Other
49190,True,F,34,Married,Executive
49191,False,F,34,Married,Executive
49192,True,M,26,Single,Professional
49193,False,F,20,Single,Other
49194,False,F,28,Single,Sales
49195,False,M,21,Single,Retail
49196,False,M,21,Single,Retail
49197,False,F,31,Married,Other
49198,False,F,31,Married,Other
49199,False,M,19,Single,Other
49200,False,M,43,Married,Other
49201,False,M,23,Single,Other
49202,False,M,30,Married,Sales
49203,False,M,30,Married,Sales
49204,False,F,28,Single,Professional
49205,True,F,39,Unspecified,Hospitality
49206,False,F,39,Unspecified,Hospitality
49207,False,M,29,Married,Executive
49208,False,M,29,Married,Executive
49209,False,M,52,Married,Retired
49210,False,M,52,Married,Retired
49211,False,F,29,Married,Professional
49212,False,F,32,Married,Executive
49213,False,F,28,Single,Professional
49214,False,M,27,Single,Other
49215,False,M,27,Single,Other
49216,False,F,47,Married,Executive
49217,False,F,27,Single,Student
49218,False,F,31,Married,Other
49219,False,F,31,Married,Other
49220,False,F,31,Married,Other
49221,False,F,31,Married,Other
49222,False,F,33,Married,Executive
49223,True,F,33,Married,Executive
49224,False,F,42,Married,Executive
49225,False,F,20,Single,Professional
49226,False,M,33,Single,Trades
49227,False,M,33,Single,Trades
49228,False,M,33,Single,Trades
49229,True,M,20,Single,Sales
49230,False,F,27,Married,Executive
49231,False,M,43,Single,Other
49232,False,F,21,Married,Retail
49233,False,F,21,Married,Retail
49234,False,F,33,Married,Other
49235,False,F,43,Married,Retired
49236,False,F,43,Married,Retired
49237,False,F,28,Married,Other
49238,False,F,51,Married,Other
49239,False,F,21,Single,Other
49240,False,M,26,Single,Other
49241,False,F,35,Married,Other
49242,False,M,38,Married,Other
49243,False,M,38,Married,Other
49244,False,F,51,Married,Other
49245,False,F,31,Single,Professional
49246,False,F,53,Married,Other
49247,False,M,41,Married,Other
49248,False,M,41,Married,Other
49249,False,F,22,Single,Professional
49250,False,M,36,Married,Professional
49251,False,F,30,Married,Executive
49252,False,F,30,Married,Executive
49253,False,F,34,Married,Hospitality
49254,False,F,34,Married,Hospitality
49255,False,F,23,Single,Professional
49256,False,M,38,Single,Sales
49257,False,F,49,Married,Retired
49258,False,F,57,Married,Other
49259,False,F,23,Single,Other
49260,True,M,28,Single,Professional
49261,False,F,26,Single,Professional
49262,False,F,33,Unspecified,Professional
49263,True,M,19,Single,Executive
49264,False,M,19,Single,Executive
49265,True,M,19,Single,Other
49266,False,M,19,Single,Other
49267,False,F,36,Married,Executive
49268,False,F,25,Married,Other
49269,False,F,25,Married,Other
49270,False,M,30,Married,Sales
49271,False,M,36,Single,Sales
49272,False,M,36,Single,Sales
49273,False,F,27,Single,Other
49274,False,F,43,Married,Other
49275,False,F,43,Married,Other
49276,False,F,43,Married,Other
49277,False,F,43,Married,Other
49278,True,M,36,Married,Sales
49279,False,M,37,Married,Other
49280,False,M,37,Married,Other
49281,False,M,37,Married,Other
49282,False,M,37,Married,Other
49283,False,M,37,Married,Other
49284,False,F,30,Single,Professional
49285,False,F,36,Single,Professional
49286,True,F,42,Unspecified,Hospitality
49287,False,F,42,Unspecified,Hospitality
49288,False,F,20,Single,Retail
49289,False,F,37,Married,Other
49290,False,F,32,Married,Other
49291,False,F,25,Married,Executive
49292,False,F,40,Married,Other
49293,False,F,36,Single,Professional
49294,False,M,19,Single,Sales
49295,False,M,19,Single,Sales
49296,False,M,44,Married,Other
49297,False,M,33,Married,Sales
49298,True,M,37,Married,Sales
49299,False,M,49,Married,Retired
49300,False,M,49,Married,Retired
49301,False,M,49,Married,Retired
49302,False,M,39,Married,Sales
49303,False,M,39,Married,Sales
49304,False,F,21,Single,Student
49305,False,M,42,Married,Professional
49306,False,M,42,Married,Professional
49307,False,M,42,Married,Professional
49308,False,M,17,Single,Student
49309,False,F,45,Married,Sales
49310,False,M,27,Single,Trades
49311,False,M,27,Single,Trades
49312,False,M,47,Married,Professional
49313,False,M,21,Single,Sales
49314,False,F,29,Single,Professional
49315,False,F,29,Single,Professional
49316,False,M,39,Married,Sales
49317,False,M,39,Married,Sales
49318,False,M,39,Married,Sales
49319,False,M,30,Single,Professional
49320,False,M,30,Single,Professional
49321,False,F,31,Married,Executive
49322,False,M,33,Married,Sales
49323,False,M,33,Married,Sales
49324,False,M,33,Married,Sales
49325,False,F,37,Married,Other
49326,False,F,37,Married,Other
49327,False,M,43,Married,Executive
49328,False,M,43,Married,Executive
49329,False,F,50,Married,Other
49330,False,F,58,Married,Other
49331,False,F,31,Married,Other
49332,False,F,45,Unspecified,Hospitality
49333,False,F,33,Unspecified,Other
49334,False,F,23,Single,Student
49335,False,F,23,Single,Student
49336,True,M,20,Single,Professional
49337,False,M,40,Married,Sales
49338,False,F,20,Single,Other
49339,False,F,37,Married,Other
49340,False,F,37,Married,Other
49341,False,F,24,Single,Retail
49342,False,F,67,Married,Other
49343,False,M,34,Married,Professional
49344,True,F,49,Married,Other
49345,False,F,49,Married,Other
49346,True,M,20,Single,Sales
49347,False,M,20,Single,Sales
49348,True,M,34,Married,Trades
49349,True,M,23,Single,Other
49350,True,F,34,Married,Retail
49351,False,F,34,Married,Retail
49352,False,M,28,Married,Professional
49353,False,M,28,Married,Professional
49354,False,M,28,Married,Professional
49355,True,M,22,Single,Executive
49356,False,F,30,Married,Executive
49357,False,M,19,Single,Student
49358,False,F,42,Married,Retired
49359,False,F,51,Unspecified,Sales
49360,False,M,19,Single,Student
49361,False,M,19,Single,Student
49362,False,F,30,Single,Professional
49363,False,M,36,Married,Other
49364,False,M,50,Married,Retired
49365,False,M,50,Married,Retired
49366,False,F,34,Married,Other
49367,False,F,40,Unspecified,Hospitality
49368,True,M,20,Single,Executive
49369,False,F,59,Married,Retired
49370,False,F,59,Married,Retired
49371,False,M,27,Single,Other
49372,False,F,33,Married,Other
49373,False,F,33,Married,Other
49374,False,F,33,Married,Other
49375,False,F,35,Married,Other
49376,False,F,35,Married,Other
49377,False,F,35,Married,Other
49378,False,F,19,Single,Other
49379,False,F,35,Single,Professional
49380,False,F,35,Unspecified,Hospitality
49381,False,F,20,Single,Student
49382,False,F,48,Married,Other
49383,True,M,27,Single,Professional
49384,False,M,27,Single,Professional
49385,False,F,31,Married,Other
49386,False,M,23,Single,Professional
49387,False,M,23,Single,Professional
49388,False,M,23,Single,Professional
49389,False,M,23,Single,Professional
49390,False,F,21,Single,Other
49391,False,F,30,Single,Retail
49392,False,M,26,Single,Other
49393,False,F,37,Single,Professional
49394,False,M,37,Married,Other
49395,False,F,26,Married,Other
49396,False,F,26,Married,Other
49397,False,F,35,Married,Other
49398,True,F,35,Married,Other
49399,False,F,35,Married,Other
49400,False,F,28,Single,Retail
49401,False,M,37,Married,Other
49402,False,F,38,Unspecified,Hospitality
49403,False,F,38,Unspecified,Hospitality
49404,False,M,33,Single,Other
49405,False,M,45,Married,Professional
49406,False,M,29,Married,Sales
49407,False,F,41,Married,Executive
49408,False,F,41,Married,Executive
49409,False,F,41,Married,Executive
49410,False,F,41,Married,Executive
49411,False,F,41,Married,Executive
49412,False,F,41,Married,Executive
49413,False,M,43,Married,Professional
49414,False,M,43,Married,Professional
49415,False,M,20,Single,Professional
49416,False,M,20,Single,Professional
49417,False,F,27,Single,Other
49418,False,F,27,Single,Other
49419,False,M,32,Married,Other
49420,False,F,38,Single,Professional
49421,False,M,42,Married,Trades
49422,False,F,49,Married,Executive
49423,False,F,49,Married,Executive
49424,False,F,49,Married,Executive
49425,False,F,49,Married,Executive
49426,False,M,44,Married,Other
49427,False,M,44,Married,Other
49428,False,M,44,Married,Other
49429,False,M,20,Single,Retail
49430,True,F,35,Married,Other
49431,False,F,33,Married,Other
49432,False,M,40,Single,Other
49433,False,M,40,Single,Other
49434,False,M,40,Single,Other
49435,False,M,40,Single,Other
49436,False,F,32,Married,Executive
49437,False,F,32,Married,Executive
49438,False,M,42,Married,Other
49439,False,F,27,Single,Other
49440,False,M,54,Married,Retired
49441,False,M,54,Married,Retired
49442,False,M,54,Married,Retired
49443,False,M,54,Married,Retired
49444,False,M,30,Married,Other
49445,False,M,30,Married,Other
49446,False,M,30,Married,Other
49447,False,M,30,Married,Other
49448,False,F,43,Married,Other
49449,False,F,43,Married,Other
49450,False,F,43,Married,Other
49451,False,M,28,Married,Other
49452,False,M,38,Married,Sales
49453,False,M,38,Married,Sales
49454,False,M,41,Married,Other
49455,False,F,46,Married,Other
49456,False,M,42,Married,Professional
49457,False,F,39,Married,Sales
49458,False,F,39,Married,Sales
49459,False,F,26,Single,Retail
49460,False,M,36,Married,Trades
49461,False,M,36,Married,Trades
49462,False,M,55,Married,Other
49463,False,M,39,Single,Other
49464,False,M,58,Married,Other
49465,False,M,58,Married,Other
49466,False,M,58,Married,Other
49467,False,M,43,Married,Sales
49468,False,F,53,Married,Retired
49469,False,M,51,Unspecified,Other
49470,False,M,23,Single,Sales
49471,False,M,23,Single,Sales
49472,False,M,34,Married,Sales
49473,False,F,27,Single,Other
49474,False,M,40,Unspecified,Other
49475,False,M,40,Unspecified,Other
49476,False,M,40,Unspecified,Other
49477,False,M,40,Unspecified,Other
49478,False,M,40,Unspecified,Other
49479,False,M,47,Married,Trades
49480,False,M,47,Married,Trades
49481,True,M,37,Married,Other
49482,False,M,37,Married,Other
49483,True,M,29,Single,Sales
49484,False,F,28,Married,Other
49485,False,M,46,Married,Professional
49486,False,M,46,Married,Professional
49487,False,M,46,Married,Professional
49488,False,M,29,Single,Other
49489,False,M,29,Single,Other
49490,False,M,34,Married,Trades
49491,False,F,45,Married,Hospitality
49492,False,F,45,Married,Hospitality
49493,False,M,19,Single,Trades
49494,False,M,19,Single,Trades
49495,False,M,19,Single,Trades
49496,False,M,19,Single,Trades
49497,False,M,19,Single,Other
49498,False,F,31,Married,Other
49499,False,M,36,Married,Other
49500,False,M,36,Married,Other
49501,False,M,36,Married,Other
49502,False,M,33,Single,Trades
49503,True,F,42,Unspecified,Hospitality
49504,False,M,41,Married,Other
49505,False,M,32,Married,Other
49506,False,F,48,Unspecified,Hospitality
49507,False,F,48,Unspecified,Hospitality
49508,False,M,31,Married,Other
49509,True,M,19,Single,Executive
49510,False,M,39,Married,Executive
49511,False,M,37,Unspecified,Trades
49512,False,M,25,Married,Other
49513,False,F,33,Married,Other
49514,False,F,33,Married,Other
49515,False,M,42,Unspecified,Other
49516,True,M,42,Unspecified,Other
49517,False,M,42,Unspecified,Other
49518,False,F,18,Single,Professional
49519,False,F,47,Married,Sales
49520,False,F,28,Single,Other
49521,False,M,30,Single,Professional
49522,False,M,30,Single,Professional
49523,False,F,51,Married,Other
49524,False,F,32,Married,Executive
49525,False,F,36,Married,Other
49526,False,F,42,Married,Other
49527,False,F,42,Married,Other
49528,False,F,36,Married,Other
49529,False,M,32,Married,Other
49530,False,M,32,Married,Other
49531,False,F,40,Married,Other
49532,False,F,40,Married,Other
49533,False,F,40,Married,Other
49534,False,F,31,Married,Other
49535,False,F,31,Married,Other
49536,False,F,28,Single,Hospitality
49537,False,F,51,Married,Other
49538,False,F,23,Single,Other
49539,False,F,36,Unspecified,Hospitality
49540,False,F,36,Unspecified,Hospitality
49541,False,F,37,Single,Professional
49542,False,F,44,Married,Sales
49543,False,F,45,Married,Sales
49544,False,M,27,Single,Professional
49545,False,M,27,Single,Professional
49546,False,M,32,Single,Professional
49547,True,M,26,Single,Professional
49548,False,F,23,Single,Other
49549,False,M,55,Married,Trades
49550,False,M,55,Married,Trades
49551,False,M,55,Married,Trades
49552,False,M,55,Married,Trades
49553,False,F,44,Married,Executive
49554,False,M,33,Single,Other
49555,False,M,30,Married,Sales
49556,False,F,33,Married,Executive
49557,False,F,33,Married,Executive
49558,False,M,37,Married,Sales
49559,False,M,37,Married,Sales
49560,False,M,27,Married,Other
49561,False,M,27,Married,Other
49562,False,F,31,Married,Professional
49563,True,F,31,Married,Professional
49564,False,F,29,Married,Retail
49565,False,F,29,Married,Retail
49566,False,F,26,Single,Sales
49567,False,M,57,Married,Other
49568,False,M,57,Married,Other
49569,False,M,57,Married,Other
49570,False,M,19,Single,Student
49571,False,M,19,Single,Student
49572,False,F,20,Single,Retail
49573,False,M,38,Married,Trades
49574,False,M,38,Married,Trades
49575,False,M,40,Married,Executive
49576,False,F,24,Single,Other
49577,False,F,46,Married,Other
49578,False,M,35,Married,Trades
49579,False,F,31,Married,Other
49580,False,F,31,Married,Other
49581,False,F,31,Married,Other
49582,False,M,38,Married,Executive
49583,False,M,38,Married,Executive
49584,True,M,38,Married,Executive
49585,False,M,38,Married,Executive
49586,False,F,29,Married,Retail
49587,False,F,29,Married,Retail
49588,False,M,25,Single,Retail
49589,False,M,25,Single,Retail
49590,False,M,25,Single,Retail
49591,False,F,54,Married,Retired
49592,False,F,40,Unspecified,Hospitality
49593,False,F,40,Unspecified,Hospitality
49594,False,M,41,Married,Other
49595,False,F,37,Married,Professional
49596,False,M,25,Married,Professional
49597,False,M,25,Married,Professional
49598,False,F,19,Single,Other
49599,False,F,19,Single,Retail
49600,False,M,42,Married,Other
49601,False,M,42,Married,Other
49602,False,F,20,Married,Other
49603,False,F,20,Married,Other
49604,False,F,20,Married,Other
49605,False,F,20,Married,Other
49606,False,M,18,Single,Student
49607,False,M,18,Single,Student
49608,False,M,23,Single,Retail
49609,False,F,42,Unspecified,Hospitality
49610,False,F,42,Unspecified,Hospitality
49611,True,F,42,Unspecified,Hospitality
49612,False,F,42,Unspecified,Hospitality
49613,False,F,41,Married,Retired
49614,False,F,41,Married,Retired
49615,True,M,29,Single,Trades
49616,False,M,29,Single,Trades
49617,False,F,25,Married,Other
49618,False,F,31,Married,Other
49619,False,F,30,Married,Other
49620,False,F,30,Married,Other
49621,False,F,28,Single,Other
49622,False,F,19,Single,Professional
49623,False,F,37,Married,Professional
49624,False,M,59,Unspecified,Other
49625,False,M,59,Unspecified,Other
49626,False,M,59,Unspecified,Other
49627,False,F,28,Married,Other
49628,True,M,32,Single,Trades
49629,False,F,34,Married,Professional
49630,False,F,29,Single,Other
49631,False,F,29,Single,Other
49632,False,M,31,Married,Trades
49633,False,M,31,Married,Trades
49634,False,F,41,Married,Other
49635,False,M,37,Single,Professional
49636,False,M,37,Single,Professional
49637,True,M,37,Single,Professional
49638,False,F,26,Single,Other
49639,True,F,26,Single,Other
49640,False,F,19,Single,Sales
49641,True,M,22,Single,Professional
49642,False,M,37,Married,Other
49643,False,M,59,Unspecified,Other
49644,False,M,59,Unspecified,Other
49645,False,F,25,Single,Professional
49646,False,M,45,Unspecified,Trades
49647,False,M,45,Unspecified,Trades
49648,False,F,47,Married,Other
49649,False,F,50,Married,Other
49650,False,F,50,Married,Other
49651,False,F,50,Married,Other
49652,False,F,50,Married,Other
49653,True,F,30,Married,Other
49654,False,F,38,Single,Professional
49655,False,F,38,Married,Other
49656,False,F,38,Married,Other
49657,False,F,26,Single,Other
49658,False,M,49,Married,Professional
49659,False,F,60,Married,Other
49660,False,F,60,Married,Other
49661,False,M,42,Married,Sales
49662,False,M,42,Married,Sales
49663,False,F,25,Single,Other
49664,False,F,25,Single,Other
49665,False,F,25,Single,Other
49666,False,F,25,Single,Other
49667,True,F,30,Married,Other
49668,False,F,30,Married,Other
49669,False,F,30,Married,Other
49670,False,F,30,Married,Other
49671,False,F,32,Married,Other
49672,False,M,24,Single,Sales
49673,False,M,29,Single,Sales
49674,False,F,28,Single,Professional
